district,cds_code,county,report_type,enrolled_12,num_test_taker,avg_act_reading,avg_act_english,avg_act_math,avg_act_sci,num_over_21_score,percent_over_21_score,personal_income,population,per_capita_income,county_code,edp_365,current_expense_ada,current_expense_per_ada,LEA Type,teachers,avg_teacher_salary_13_14,avg_teacher_salary_17_18,avg_teacher_salary_18_19
Sequoia Union High,69062,San Mateo,D,2532.0,630.0,25,24,24,24,431,68.41,102803127.0,766573.0,134107.0,41.0,171759806.17,8378.73,20499.503644347056,High,574.0,87650.0,101580.0,105215.0
South San Francisco Unified,69070,San Mateo,D,682.0,41.0,23,23,24,23,31,75.61,102803127.0,766573.0,134107.0,41.0,106716398.9,7975.79,13380.041212218477,Unified,456.0,62602.0,75089.0,78059.0
Lompoc Unified,69229,Santa Barbara,D,648.0,41.0,24,23,23,23,25,60.98,29502767.0,446499.0,66076.0,42.0,107733669.68,9099.34,11839.723505221258,Unified,449.0,0.0,76336.0,76881.0
Orcutt Union Elementary,69260,Santa Barbara,D,145.0,49.0,25,26,25,25,40,81.63,29502767.0,446499.0,66076.0,42.0,43116893.94,4105.24,10502.892386316025,Elementary,242.0,73592.0,76649.0,75773.0
Santa Maria Joint Union High,69310,Santa Barbara,D,1949.0,243.0,20,19,20,20,93,38.27,29502767.0,446499.0,66076.0,42.0,101825115.66,8191.4,12430.734143125717,High,401.0,76671.0,86628.0,88901.0
Santa Ynez Valley Union High,69328,Santa Barbara,D,231.0,50.0,26,24,22,22,38,76.00,29502767.0,446499.0,66076.0,42.0,11884469.18,853.2,13929.288771683074,High,40.0,72315.0,79918.0,83759.0
Santa Barbara Unified,76786,Santa Barbara,D,1669.0,395.0,25,25,24,24,283,71.65,29502767.0,446499.0,66076.0,42.0,166743921.68,12460.78,13381.49952731691,Unified,675.0,69726.0,76314.0,76685.0
Campbell Union High,69401,Santa Clara,D,2023.0,403.0,27,26,25,26,324,80.40,223624580.0,1927852.0,115997.0,43.0,112948926.76,8204.64,13766.469553813453,High,391.0,71459.0,82939.0,86460.0
East Side Union High,69427,Santa Clara,D,6785.0,777.0,22,22,23,22,423,54.44,223624580.0,1927852.0,115997.0,43.0,273942983.16,21484.18,12750.916402673969,High,1149.0,80860.0,88797.0,94375.0
Fremont Union High,69468,Santa Clara,D,2761.0,872.0,30,31,31,29,822,94.27,223624580.0,1927852.0,115997.0,43.0,166640894.19,10667.56,15621.275548485315,High,486.0,80565.0,100941.0,107229.0
Gilroy Unified,69484,Santa Clara,D,972.0,147.0,23,22,23,22,92,62.59,223624580.0,1927852.0,115997.0,43.0,122537350.37,10615.77,11542.954526143652,Unified,516.0,69390.0,76424.0,80655.0
Morgan Hill Unified,69583,Santa Clara,D,636.0,115.0,24,24,24,23,89,77.39,223624580.0,1927852.0,115997.0,43.0,89190635.21,7961.51,11202.728528884594,Unified,382.0,67099.0,78079.0,81305.0
Palo Alto Unified,69641,Santa Clara,D,1020.0,454.0,29,29,28,28,393,86.56,223624580.0,1927852.0,115997.0,43.0,258307400.6,11281.59,22896.364838644196,Unified,846.0,91841.0,109894.0,113022.0
San Jose Unified,69666,Santa Clara,D,2648.0,443.0,25,25,25,25,316,71.33,223624580.0,1927852.0,115997.0,43.0,358460912.83,27502.21,13033.894833542468,Unified,1600.0,67386.0,76253.0,76442.0
Santa Clara Unified,69674,Santa Clara,D,1136.0,193.0,25,25,24,24,135,69.95,223624580.0,1927852.0,115997.0,43.0,279540071.52,14597.39,19150.00363215616,Unified,885.0,78579.0,106910.0,111914.0
Milpitas Unified,73387,Santa Clara,D,829.0,72.0,26,27,27,26,64,88.89,223624580.0,1927852.0,115997.0,43.0,119423944.44,9989.79,11954.600090692596,Unified,468.0,77522.0,87372.0,89916.0
San Lorenzo Valley Unified,69807,Santa Cruz,D,244.0,25.0,26,26,24,25,19,76.00,19559977.0,273213.0,71592.0,44.0,27481553.16,2170.31,12662.50128322682,Unified,124.0,63744.0,69495.0,71804.0
Scotts Valley Unified,75432,Santa Cruz,D,194.0,60.0,27,26,25,25,52,86.67,19559977.0,273213.0,71592.0,44.0,23297979.18,2348.52,9920.28136017577,Unified,112.0,59810.0,63898.0,63668.0
Anderson Union High,69856,Shasta,D,444.0,29.0,24,21,22,23,21,72.41,8722632.0,180080.0,48438.0,45.0,18583963.93,1414.19,13141.065861022917,High,91.0,63653.0,71004.0,69973.0
Fall River Joint Unified,69989,Shasta,D,86.0,21.0,22,20,22,22,9,42.86,8722632.0,180080.0,48438.0,45.0,16224792.93,1115.22,14548.51323505676,Unified,74.0,50990.0,61718.0,63568.0
Shasta Union High,70136,Shasta,D,1308.0,115.0,27,25,25,25,96,83.48,8722632.0,180080.0,48438.0,45.0,55203715.21,3999.6,13802.30903340334,High,209.0,66674.0,74504.0,76402.0
Yreka Union High,70516,Siskiyou,D,150.0,38.0,23,20,21,21,20,52.63,2090773.0,43539.0,48021.0,47.0,9136175.82,588.28,15530.318589787177,High,35.0,69899.0,78274.0,79891.0
Scott Valley Unified,76455,Siskiyou,D,45.0,27.0,20,20,21,21,11,40.74,2090773.0,43539.0,48021.0,47.0,8462531.57,634.91,13328.710478650519,Unified,39.0,54037.0,54945.0,56250.0
Benicia Unified,70524,Solano,D,406.0,67.0,27,26,25,25,56,83.58,23951255.0,447643.0,53505.0,48.0,46973311.48,4422.97,10620.309764705615,Unified,235.0,70449.0,77173.0,78947.0
Dixon Unified,70532,Solano,D,310.0,67.0,21,20,21,20,34,50.75,23951255.0,447643.0,53505.0,48.0,34296709.14,2905.84,11802.683265424112,Unified,174.0,62463.0,68436.0,67529.0
Fairfield-Suisun Unified,70540,Solano,D,1560.0,94.0,24,23,22,23,59,62.77,23951255.0,447643.0,53505.0,48.0,218869156.07,20230.33,10818.862374958786,Unified,1051.0,65657.0,68925.0,70587.0
Travis Unified,70565,Solano,D,419.0,40.0,25,23,23,24,28,70.00,23951255.0,447643.0,53505.0,48.0,57773914.76,5274.19,10954.082951126145,Unified,269.0,66104.0,71905.0,75320.0
Vacaville Unified,70573,Solano,D,975.0,97.0,23,22,23,22,62,63.92,23951255.0,447643.0,53505.0,48.0,124493618.58,11111.92,11203.610049388404,Unified,623.0,63420.0,68239.0,67687.0
Vallejo City Unified,70581,Solano,D,994.0,71.0,20,18,18,19,22,30.99,23951255.0,447643.0,53505.0,48.0,138230387.07,10266.64,13464.03371210055,Unified,485.0,59581.0,68442.0,71263.0
West Sonoma County Union High,70607,Sonoma,D,450.0,55.0,26,25,24,24,40,72.73,32972432.0,494336.0,66700.0,49.0,23831571.02,1694.93,14060.504575410194,High,101.0,64202.0,68610.0,67081.0
Sonoma Valley Unified,70953,Sonoma,D,293.0,47.0,25,24,23,23,31,65.96,32972432.0,494336.0,66700.0,49.0,57123748.77,3518.61,16234.748599589042,Unified,198.0,61060.0,65909.0,66284.0
Cotati-Rohnert Park Unified,73882,Sonoma,D,529.0,73.0,24,23,22,22,44,60.27,32972432.0,494336.0,66700.0,49.0,68301622.72,5403.77,12639.62432153848,Unified,300.0,57823.0,62696.0,63905.0
Windsor Unified,75358,Sonoma,D,466.0,116.0,23,22,21,22,70,60.34,32972432.0,494336.0,66700.0,49.0,46681320.33,3526.69,13236.581704090804,Unified,276.0,59892.0,63695.0,65678.0
Healdsburg Unified,75390,Sonoma,D,158.0,36.0,24,25,22,22,29,80.56,32972432.0,494336.0,66700.0,49.0,23914411.09,1332.9499999999998,17940.966345324283,Unified,84.0,65257.0,66270.0,70503.0
Ceres Unified,71043,Stanislaus,D,1073.0,34.0,20,18,18,19,8,23.53,25188224.0,550660.0,45742.0,50.0,163678216.67,13189.3,12409.924459220732,Unified,670.0,70190.0,78954.0,82555.0
Patterson Joint Unified,71217,Stanislaus,D,458.0,15.0,24,22,21,21,7,46.67,25188224.0,550660.0,45742.0,50.0,75311867.92,5814.81,12951.73323290013,Unified,314.0,62176.0,71576.0,75464.0
Newman-Crows Landing Unified,73601,Stanislaus,D,227.0,18.0,23,22,23,22,10,55.56,25188224.0,550660.0,45742.0,50.0,38895650.88,3069.94,12669.840739558429,Unified,145.0,65689.0,74701.0,73122.0
Turlock Unified,75739,Stanislaus,D,1240.0,105.0,24,22,22,22,68,64.76,25188224.0,550660.0,45742.0,50.0,168397142.14,13458.16,12512.642303256907,Unified,694.0,71062.0,80997.0,85120.0
Live Oak Unified,71399,Sutter,D,143.0,33.0,19,20,20,20,12,36.36,4616298.0,96971.0,47605.0,51.0,22827760.8,1805.61,12642.686294382509,Unified,99.0,61458.0,70633.0,73026.0
Sutter Union High,71449,Sutter,D,189.0,22.0,25,22,24,23,17,77.27,4616298.0,96971.0,47605.0,51.0,8446583.95,774.13,10911.066552129487,High,33.0,59953.0,65462.0,68123.0
Yuba City Unified,71464,Sutter,D,972.0,116.0,23,22,22,23,71,61.21,4616298.0,96971.0,47605.0,51.0,147378287.72,11641.08,12660.190267569677,Unified,621.0,60668.0,73167.0,75835.0
Cutler-Orosi Joint Unified,71860,Tulare,D,292.0,85.0,17,15,17,17,10,11.76,19973932.0,466195.0,42845.0,54.0,50525080.52,3891.54,12983.31265257456,Unified,212.0,62457.0,74019.0,75065.0
Tulare Joint Union High,72249,Tulare,D,1284.0,177.0,20,19,20,19,63,35.59,19973932.0,466195.0,42845.0,54.0,75551233.36,5458.919999999999,13839.959801572475,High,248.0,69595.0,83528.0,85392.0
Visalia Unified,72256,Tulare,D,2216.0,187.0,22,21,21,22,103,55.08,19973932.0,466195.0,42845.0,54.0,335148402.27,28001.350000000002,11969.008718151088,Unified,1175.0,64749.0,73249.0,75989.0
Farmersville Unified,75325,Tulare,D,216.0,46.0,18,16,17,17,8,17.39,19973932.0,466195.0,42845.0,54.0,32501660.96,2398.24,13552.297084528656,Unified,132.0,65969.0,73395.0,75113.0
Porterville Unified,75523,Tulare,D,1665.0,283.0,19,18,19,19,88,31.10,19973932.0,466195.0,42845.0,54.0,155069020.68,12759.54,12153.182691539036,Unified,687.0,71239.0,82921.0,83039.0
Dinuba Unified,75531,Tulare,D,538.0,96.0,18,16,17,19,18,18.75,19973932.0,466195.0,42845.0,54.0,76624241.57,6329.11,12106.637674175357,Unified,312.0,65331.0,77881.0,79857.0
Woodlake Unified,76794,Tulare,D,168.0,30.0,18,18,19,18,8,26.67,19973932.0,466195.0,42845.0,54.0,27092929.0,2023.86,13386.760447857067,Unified,104.0,58506.0,68000.0,73252.0
Exeter Unified,76836,Tulare,D,225.0,18.0,25,23,20,23,13,72.22,19973932.0,466195.0,42845.0,54.0,34762861.35,2613.2,13302.794026480944,Unified,128.0,65861.0,71290.0,74322.0
Fillmore Unified,72454,Ventura,D,298.0,29.0,24,23,23,23,19,65.52,54749053.0,846006.0,64715.0,56.0,46057960.66,3549.08,12977.436592018212,Unified,191.0,65474.0,71712.0,72705.0
Ojai Unified,72520,Ventura,D,192.0,15.0,26,26,24,24,13,86.67,54749053.0,846006.0,64715.0,56.0,27516032.06,2249.75,12230.706549616623,Unified,109.0,62560.0,64894.0,67056.0
Oxnard Union High,72546,Ventura,D,4063.0,317.0,22,21,21,21,161,50.79,54749053.0,846006.0,64715.0,56.0,203531765.75,15687.53,12974.111651101224,High,725.0,75554.0,90194.0,91581.0
Simi Valley Unified,72603,Ventura,D,1416.0,159.0,25,25,24,24,122,76.73,54749053.0,846006.0,64715.0,56.0,186222303.34,15718.53,11847.310361719576,Unified,747.0,68723.0,78540.0,80731.0
Ventura Unified,72652,Ventura,D,1301.0,213.0,24,22,22,22,132,61.97,54749053.0,846006.0,64715.0,56.0,180212696.73,15528.67,11605.159793465891,Unified,800.0,68107.0,76589.0,77464.0
Conejo Valley Unified,73759,Ventura,D,1767.0,421.0,27,27,26,26,358,85.04,54749053.0,846006.0,64715.0,56.0,190581464.57,17614.5,10819.578447869653,Unified,909.0,72230.0,83936.0,84606.0
Oak Park Unified,73874,Ventura,D,438.0,157.0,29,29,27,27,147,93.63,54749053.0,846006.0,64715.0,56.0,45321867.97,4373.94,10361.794622239904,Unified,201.0,73629.0,85414.0,88959.0
Moorpark Unified,73940,Ventura,D,505.0,112.0,25,24,24,24,88,78.57,54749053.0,846006.0,64715.0,56.0,60884080.92,5858.72,10392.044835732037,Unified,277.0,67759.0,70197.0,72354.0
Santa Paula Unified,76828,Ventura,D,429.0,126.0,20,18,19,20,44,34.92,54749053.0,846006.0,64715.0,56.0,69907933.88,4888.74,14299.785605288887,Unified,298.0,66562.0,77740.0,79608.0
Davis Joint Unified,72678,Yolo,D,717.0,156.0,28,27,28,27,145,92.95,12375073.0,220500.0,56123.0,57.0,95561496.24,7637.43,12512.258212513894,Unified,453.0,67244.0,72256.0,70675.0
Washington Unified,72694,Yolo,D,563.0,54.0,21,19,20,20,23,42.59,12375073.0,220500.0,56123.0,57.0,84894924.11,7210.35,11774.03650446927,Unified,143.0,56117.0,67007.0,67030.0
Washington Unified,72694,Yolo,D,563.0,54.0,21,19,20,20,23,42.59,12375073.0,220500.0,56123.0,57.0,84894924.11,7210.35,11774.03650446927,Unified,404.0,59003.0,71171.0,72656.0
Woodland Joint Unified,72710,Yolo,D,767.0,139.0,20,19,19,20,53,38.13,12375073.0,220500.0,56123.0,57.0,111355029.07,9157.85,12159.51659723625,Unified,610.0,60968.0,69150.0,68811.0
Marysville Joint Unified,72736,Yuba,D,602.0,42.0,20,18,19,19,17,40.48,3424884.0,78668.0,43536.0,58.0,111130290.06,9148.96,12146.76750800091,Unified,447.0,64386.0,75763.0,76268.0
Napa Valley Unified,66266,Napa,S,432.0,59.0,22,22,22,22,36,61.02,10429596.0,137744.0,75717.0,28.0,191179383.17,16005.08,11944.918936362705,Unified,863.0,71415.0,78177.0,81717.0
Los Angeles Unified,64733,Los Angeles,S,543.0,50.0,21,19,20,21,23,46.00,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Natomas Unified,75283,Sacramento,S,117.0,18.0,23,24,22,22,12,66.67,85775621.0,1552058.0,55266.0,34.0,125615706.89,10008.76,12550.576384087539,Unified,543.0,66720.0,68850.0,68588.0
Natomas Unified,75283,Sacramento,S,243.0,199.0,15,13,16,15,18,9.05,85775621.0,1552058.0,55266.0,34.0,125615706.89,10008.76,12550.576384087539,Unified,543.0,66720.0,68850.0,68588.0
Natomas Unified,75283,Sacramento,S,155.0,17.0,25,23,23,22,13,76.47,85775621.0,1552058.0,55266.0,34.0,125615706.89,10008.76,12550.576384087539,Unified,543.0,66720.0,68850.0,68588.0
Nevada Joint Union High,66357,Nevada,S,353.0,34.0,27,25,25,24,27,79.41,6338625.0,99755.0,63542.0,29.0,38541366.62,2410.8,15986.961431889828,High,152.0,66661.0,72949.0,74169.0
Los Angeles Unified,64733,Los Angeles,S,86.0,68.0,17,16,18,17,7,10.29,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,47.0,25.0,14,11,15,15,0,0.00,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Conejo Valley Unified,73759,Ventura,S,596.0,154.0,27,26,26,25,127,82.47,54749053.0,846006.0,64715.0,56.0,190581464.57,17614.5,10819.578447869653,Unified,909.0,72230.0,83936.0,84606.0
Newport-Mesa Unified,66597,Orange,S,548.0,237.0,25,25,24,24,169,71.31,227732561.0,3175692.0,71711.0,30.0,305577935.29,19214.9,15903.175935862273,Unified,1004.0,83555.0,94378.0,96260.0
Lucia Mar Unified,68759,San Luis Obispo,S,226.0,23.0,22,21,21,23,14,60.87,17270828.0,283111.0,61004.0,40.0,115183344.77,9804.93,11747.492819428593,Unified,569.0,62800.0,68618.0,69127.0
Rowland Unified,73452,Los Angeles,S,433.0,68.0,19,17,18,19,16,23.53,653482910.0,10039107.0,65094.0,19.0,173887660.63,12595.48,13805.56045740218,Unified,650.0,71696.0,87681.0,87873.0
Corona-Norco Unified,67033,Riverside,S,472.0,58.0,23,21,22,22,37,63.79,104794676.0,2470546.0,42418.0,33.0,589661659.32,50642.48,11643.617360761164,Unified,2485.0,82178.0,97905.0,101255.0
Ojai Unified,72520,Ventura,S,157.0,15.0,26,26,24,24,13,86.67,54749053.0,846006.0,64715.0,56.0,27516032.06,2249.75,12230.706549616623,Unified,109.0,62560.0,64894.0,67056.0
Alvord Unified,66977,Riverside,S,483.0,63.0,20,18,19,18,18,28.57,104794676.0,2470546.0,42418.0,33.0,220245236.12,17354.97,12690.614626242512,Unified,766.0,79909.0,92673.0,97548.0
Torrance Unified,65060,Los Angeles,S,448.0,73.0,24,23,24,23,50,68.49,653482910.0,10039107.0,65094.0,19.0,251113956.32,22300.81,11260.306523395338,Unified,1029.0,73119.0,79863.0,80717.0
Los Angeles Unified,64733,Los Angeles,S,573.0,52.0,27,27,26,25,38,73.08,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
North Monterey County Unified,73825,Monterey,S,297.0,42.0,19,17,18,20,10,23.81,25973189.0,434061.0,59838.0,27.0,58315134.94,4341.77,13431.18933983145,Unified,176.0,62031.0,73512.0,77557.0
Salinas Union High,66159,Monterey,S,498.0,50.0,20,19,19,19,16,32.00,25973189.0,434061.0,59838.0,27.0,196804990.43,15261.32,12895.67287954122,High,829.0,68981.0,79597.0,79950.0
Tahoe-Truckee Unified,66944,Placer,S,103.0,32.0,26,24,25,25,26,81.25,27459330.0,398329.0,68936.0,31.0,68289736.08,3670.84,18603.299539070074,Unified,281.0,74284.0,80358.0,85371.0
Covina-Valley Unified,64436,Los Angeles,S,325.0,46.0,20,18,20,19,15,32.61,653482910.0,10039107.0,65094.0,19.0,147798340.71,11185.08,13213.88320065659,Unified,558.0,78739.0,86785.0,88603.0
Irvine Unified,73650,Orange,S,623.0,234.0,29,30,29,29,218,93.16,227732561.0,3175692.0,71711.0,30.0,401121808.16,35035.57,11448.987647696327,Unified,1584.0,74022.0,81988.0,84323.0
Norwalk-La Mirada Unified,64840,Los Angeles,S,453.0,86.0,19,17,17,18,19,22.09,653482910.0,10039107.0,65094.0,19.0,223711392.02,16330.61,13698.899919843778,Unified,822.0,76984.0,88239.0,92057.0
Coachella Valley Unified,73676,Riverside,S,38.0,15.0,20,18,19,19,5,33.33,104794676.0,2470546.0,42418.0,33.0,237062805.31,16644.84,14242.420192083553,Unified,842.0,71530.0,92713.0,94540.0
Santa Ana Unified,66670,Orange,S,98.0,42.0,19,17,18,19,11,26.19,227732561.0,3175692.0,71711.0,30.0,650062731.43,43664.56,14887.651024766996,Unified,2348.0,81556.0,94982.0,94411.0
Novato Unified,65417,Marin,S,326.0,88.0,23,23,23,22,54,61.36,36684680.0,258826.0,141735.0,21.0,89352254.11,7269.45,12291.473785499591,Unified,383.0,66164.0,76517.0,79435.0
East Side Union High,69427,Santa Clara,S,399.0,37.0,23,22,23,22,21,56.76,223624580.0,1927852.0,115997.0,43.0,273942983.16,21484.18,12750.916402673969,High,1149.0,80860.0,88797.0,94375.0
Hesperia Unified,75044,San Bernardino,S,570.0,154.0,20,18,20,19,58,37.66,91658300.0,2180085.0,42043.0,36.0,255270470.26,20924.98,12199.317287758458,Unified,1002.0,67156.0,81656.0,85362.0
Oak Park Unified,73874,Ventura,S,377.0,152.0,29,29,27,27,143,94.08,54749053.0,846006.0,64715.0,56.0,45321867.97,4373.94,10361.794622239904,Unified,201.0,73629.0,85414.0,88959.0
Roseville Joint Union High,66928,Placer,S,482.0,74.0,26,25,25,25,62,83.78,27459330.0,398329.0,68936.0,31.0,123489187.38,9970.41,12385.567632624938,High,444.0,74262.0,86527.0,89424.0
Huntington Beach Union High,66548,Orange,S,324.0,19.0,23,23,22,24,12,63.16,227732561.0,3175692.0,71711.0,30.0,190202727.98,15226.18,12491.821847633482,High,679.0,81891.0,93803.0,95427.0
San Francisco Unified,68478,San Francisco,S,99.0,38.0,17,16,17,18,7,18.42,122892141.0,881549.0,139405.0,38.0,840100892.92,50096.27,16769.72942137209,Unified,3660.0,64434.0,73379.0,75872.0
Santa Ana Unified,66670,Orange,S,379.0,190.0,29,29,25,26,171,90.00,227732561.0,3175692.0,71711.0,30.0,650062731.43,43664.56,14887.651024766996,Unified,2348.0,81556.0,94982.0,94411.0
Sweetwater Union High,68411,San Diego,S,631.0,98.0,23,22,22,22,62,63.27,212748650.0,3338330.0,63729.0,37.0,454295612.3,36360.37,12494.25163440306,High,1781.0,78048.0,87617.0,86862.0
Kings Canyon Joint Unified,62265,Fresno,S,122.0,33.0,16,15,16,16,2,6.06,45445944.0,999101.0,45487.0,10.0,119696854.78,9158.19,13069.924819205542,Unified,460.0,64663.0,72534.0,73751.0
Escondido Union High,68106,San Diego,S,497.0,101.0,19,18,18,19,24,23.76,212748650.0,3338330.0,63729.0,37.0,99496061.02,6852.89,14518.846941947118,High,365.0,65567.0,78494.0,81232.0
Orcutt Union Elementary,69260,Santa Barbara,S,145.0,49.0,25,26,25,25,40,81.63,29502767.0,446499.0,66076.0,42.0,43116893.94,4105.24,10502.892386316025,Elementary,242.0,73592.0,76649.0,75773.0
Newman-Crows Landing Unified,73601,Stanislaus,S,216.0,18.0,23,22,23,22,10,55.56,25188224.0,550660.0,45742.0,50.0,38895650.88,3069.94,12669.840739558429,Unified,145.0,65689.0,74701.0,73122.0
Orland Joint Unified,75481,Glenn,S,166.0,37.0,23,21,19,21,17,45.95,1396761.0,28393.0,49194.0,11.0,24689855.7,2145.54,11507.52523840152,Unified,119.0,61462.0,65518.0,68968.0
Cutler-Orosi Joint Unified,71860,Tulare,S,237.0,85.0,17,15,17,17,10,11.76,19973932.0,466195.0,42845.0,54.0,50525080.52,3891.54,12983.31265257456,Unified,212.0,62457.0,74019.0,75065.0
Los Angeles Unified,64733,Los Angeles,S,168.0,69.0,18,17,18,19,18,26.09,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Sweetwater Union High,68411,San Diego,S,626.0,67.0,22,21,21,20,35,52.24,212748650.0,3338330.0,63729.0,37.0,454295612.3,36360.37,12494.25163440306,High,1781.0,78048.0,87617.0,86862.0
Anaheim Union High,66431,Orange,S,200.0,56.0,31,32,30,30,56,100.00,227732561.0,3175692.0,71711.0,30.0,374312870.96,28386.37,13186.359191400661,High,1276.0,88375.0,93017.0,97259.0
Oxnard Union High,72546,Ventura,S,596.0,31.0,21,22,22,21,17,54.84,54749053.0,846006.0,64715.0,56.0,203531765.75,15687.53,12974.111651101224,High,725.0,75554.0,90194.0,91581.0
Pacific Grove Unified,66134,Monterey,S,138.0,31.0,26,27,26,26,26,83.87,25973189.0,434061.0,59838.0,27.0,34535442.64,1891.98,18253.598156428714,Unified,136.0,79702.0,97069.0,101545.0
San Bernardino City Unified,67876,San Bernardino,S,263.0,77.0,16,16,16,17,7,9.09,91658300.0,2180085.0,42043.0,36.0,727835519.63,45869.38,15867.568291308931,Unified,2616.0,73599.0,85252.0,86401.0
Garden Grove Unified,66522,Orange,S,395.0,36.0,24,24,25,24,28,77.78,227732561.0,3175692.0,71711.0,30.0,537890397.42,40034.37,13435.715297130939,Unified,1902.0,84242.0,96657.0,100324.0
Oxnard Union High,72546,Ventura,S,726.0,16.0,22,20,21,21,8,50.00,54749053.0,846006.0,64715.0,56.0,203531765.75,15687.53,12974.111651101224,High,725.0,75554.0,90194.0,91581.0
Los Angeles Unified,64733,Los Angeles,S,714.0,207.0,28,28,26,26,174,84.06,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Desert Sands Unified,67058,Riverside,S,435.0,84.0,26,24,23,24,63,75.00,104794676.0,2470546.0,42418.0,33.0,330555209.93,24459.01,13514.660238905828,Unified,1278.0,75733.0,89889.0,89892.0
Palm Springs Unified,67173,Riverside,S,418.0,119.0,19,18,19,19,34,28.57,104794676.0,2470546.0,42418.0,33.0,309416846.73,20299.84,15242.329335108061,Unified,1172.0,73970.0,87928.0,88407.0
Palmdale Elementary,64857,Los Angeles,S,167.0,31.0,21,21,20,21,15,48.39,653482910.0,10039107.0,65094.0,19.0,241058056.19,17300.53,13933.56482084653,Elementary,809.0,67409.0,81835.0,82826.0
Antelope Valley Union High,64246,Los Angeles,S,621.0,24.0,19,18,17,18,6,25.00,653482910.0,10039107.0,65094.0,19.0,279537837.88,19667.11,14213.467961484936,High,986.0,69481.0,81125.0,82528.0
